# Outliers,Original Index,Temperature (K),Electrical Resistivity (Ohm m),Seebeck Coefficient (V/K),Thermal Conductivity (W/(m K)),Figure of Merit,Thermopower (V/K),Thermal Conductivity x Figure of Merit (W/m K),Power Factor (W/(K^2 m)),Formula,Series,Series Index,Family,Electrical Conductivity (S/m),Preparative Route,Final Form,Authors,DOI,Comments,Cell Volume (A^3),Formula Units per Cell,Atoms per Formula Unit,Total Atoms Per Unit Cell,Average Atomic Volume,Author of Unit Cell,Unit Cell DOI,ICSD ID,Electronic over Total Thermal Conductivity,Space Group,Number of Symmetry Elements
outliers,orig_index,T,rho,seebeck,kappa,zT,seebeck_abs,kappa_zT,power_factor,formula,series,x,family,sigma,preparative_route,final_form,authors,doi,comments,cell_volume,formula_units_per_cell,atoms_per_formula_unit,total_atoms_per_unit_cell,average_atomic_volume,author_of_unit_cell,unit_cell_doi,icsd_id,kel/ktot,space_group,symmetry_elements
,947,400,0.00001259,-0.0001195,6,0.07561689171,0.0001195,0.4537013503,0.001134253376,Sr0.9Y0.1TiO3,Sr1-xMxTiO3,0.1,SrTiO3,,"solid state reaction, air",polycrystalline,Obara2004JJAPP2,http://jjap.jsap.jp/link?JJAP/43/L540/,,59.36,1,5,5,11.872,Ma Qian,http://dx.doi.org/10.1016/j.ssi.2010.03.027,181231,0.1292030712,221,48
,948,700,0.0000344,-0.0001853,5,0.1397399012,0.0001853,0.6986995058,0.0009981421512,Sr0.9Y0.1TiO3,Sr1-xMxTiO3,0.1,SrTiO3,,"solid state reaction, air",polycrystalline,Obara2004JJAPP2,http://jjap.jsap.jp/link?JJAP/43/L540/,,59.36,1,5,5,11.872,Ma Qian,http://dx.doi.org/10.1016/j.ssi.2010.03.027,181231,0.09930232558,221,48
,949,1000,0.00006614,-0.000228,4.5,0.1746598125,0.000228,0.7859691563,0.0007859691563,Sr0.9Y0.1TiO3,Sr1-xMxTiO3,0.1,SrTiO3,,"solid state reaction, air",polycrystalline,Obara2004JJAPP2,http://jjap.jsap.jp/link?JJAP/43/L540/,,59.36,1,5,5,11.872,Ma Qian,http://dx.doi.org/10.1016/j.ssi.2010.03.027,181231,0.0819809831,221,48
,950,300,0.000004937,-0.0000822,4.07,0.1008805296,0.0000822,0.4105837553,0.001368612518,Ba0.3Sr0.6La0.1TiO3,BaxSr1-x-yLayTiO3,0.1,SrTiO3,,"solid state reaction , Ar",polycrystalline,Muta2004JAC,http://dx.doi.org/10.1016/j.jallcom.2003.07.016,,59.36,1,5,5,11.872,Ma Qian,http://dx.doi.org/10.1016/j.ssi.2010.03.027,181231,0.3642952802,221,48
,951,400,0.000007634,-0.0001014,3.36,0.1603409559,0.0001014,0.5387456117,0.001346864029,Ba0.3Sr0.6La0.1TiO3,BaxSr1-x-yLayTiO3,0.1,SrTiO3,,"solid state reaction , Ar",polycrystalline,Muta2004JAC,http://dx.doi.org/10.1016/j.jallcom.2003.07.016,,59.36,1,5,5,11.872,Ma Qian,http://dx.doi.org/10.1016/j.ssi.2010.03.027,181231,0.3805032623,221,48
,952,700,0.0000273,-0.000163,1.91,0.3566787488,0.000163,0.6812564103,0.0009732234432,Ba0.3Sr0.6La0.1TiO3,BaxSr1-x-yLayTiO3,0.1,SrTiO3,,"solid state reaction , Ar",polycrystalline,Muta2004JAC,http://dx.doi.org/10.1016/j.jallcom.2003.07.016,,59.36,1,5,5,11.872,Ma Qian,http://dx.doi.org/10.1016/j.ssi.2010.03.027,181231,0.3275607464,221,48
,953,300,0.005868,0.0002948,,,0.0002948,0.004443100204,0.00001481033401,CuRhO2,CuRh1-xMgxO2,0,CuRhO2,,"solid state reaction , air",polycrystalline,Maignan2009PRB,http://dx.doi.org/10.1103/PhysRevB.80.115103,,140.56,3,4,12,11.71333333,Bertaut,http://dx.doi.org/10.1016/0022-3697(61)90220-7,29214,,166,12
,954,400,0.002193,0.0002753,,,0.0002753,0.01382400182,0.00003456000456,CuRhO2,CuRh1-xMgxO2,0,CuRhO2,,"solid state reaction , air",polycrystalline,Maignan2009PRB,http://dx.doi.org/10.1103/PhysRevB.80.115103,,140.56,3,4,12,11.71333333,Bertaut,http://dx.doi.org/10.1016/0022-3697(61)90220-7,29214,,166,12
,955,700,0.001023,0.0002924,,,0.0002924,0.05850286608,0.00008357552297,CuRhO2,CuRh1-xMgxO2,0,CuRhO2,,"solid state reaction , air",polycrystalline,Maignan2009PRB,http://dx.doi.org/10.1103/PhysRevB.80.115103,,140.56,3,4,12,11.71333333,Bertaut,http://dx.doi.org/10.1016/0022-3697(61)90220-7,29214,,166,12
,956,1000,0.001066,0.000317,,,0.000317,0.0942673546,0.0000942673546,CuRhO2,CuRh1-xMgxO2,0,CuRhO2,,"solid state reaction , air",polycrystalline,Maignan2009PRB,http://dx.doi.org/10.1103/PhysRevB.80.115103,,140.56,3,4,12,11.71333333,Bertaut,http://dx.doi.org/10.1016/0022-3697(61)90220-7,29214,,166,12
,957,300,0.001314,0.000261,,,0.000261,0.01555273973,0.00005184246575,CuRh0.99Mg0.01O2,CuRh1-xMgxO2,0.01,CuRhO2,,"solid state reaction , air",polycrystalline,Maignan2009PRB,http://dx.doi.org/10.1103/PhysRevB.80.115103,,140.56,3,4,12,11.71333333,Bertaut,http://dx.doi.org/10.1016/0022-3697(61)90220-7,29214,,166,12
,958,400,0.000656,0.000259,,,0.000259,0.04090304878,0.000102257622,CuRh0.99Mg0.01O2,CuRh1-xMgxO2,0.01,CuRhO2,,"solid state reaction , air",polycrystalline,Maignan2009PRB,http://dx.doi.org/10.1103/PhysRevB.80.115103,,140.56,3,4,12,11.71333333,Bertaut,http://dx.doi.org/10.1016/0022-3697(61)90220-7,29214,,166,12
,959,700,0.000458,0.000283,,,0.000283,0.1224067686,0.0001748668122,CuRh0.99Mg0.01O2,CuRh1-xMgxO2,0.01,CuRhO2,,"solid state reaction , air",polycrystalline,Maignan2009PRB,http://dx.doi.org/10.1103/PhysRevB.80.115103,,140.56,3,4,12,11.71333333,Bertaut,http://dx.doi.org/10.1016/0022-3697(61)90220-7,29214,,166,12
,960,1000,0.000488,0.000315,,,0.000315,0.203329918,0.000203329918,CuRh0.99Mg0.01O2,CuRh1-xMgxO2,0.01,CuRhO2,,"solid state reaction , air",polycrystalline,Maignan2009PRB,http://dx.doi.org/10.1103/PhysRevB.80.115103,,140.56,3,4,12,11.71333333,Bertaut,http://dx.doi.org/10.1016/0022-3697(61)90220-7,29214,,166,12
,961,300,0.00011,0.0001744,,,0.0001744,0.08295098182,0.0002765032727,CuRh0.96Mg0.04O2,CuRh1-xMgxO2,0.04,CuRhO2,,"solid state reaction , air",polycrystalline,Maignan2009PRB,http://dx.doi.org/10.1103/PhysRevB.80.115103,,140.56,3,4,12,11.71333333,Bertaut,http://dx.doi.org/10.1016/0022-3697(61)90220-7,29214,,166,12
,962,400,0.000112,0.0001878,,,0.0001878,0.1259601429,0.0003149003571,CuRh0.96Mg0.04O2,CuRh1-xMgxO2,0.04,CuRhO2,,"solid state reaction , air",polycrystalline,Maignan2009PRB,http://dx.doi.org/10.1103/PhysRevB.80.115103,,140.56,3,4,12,11.71333333,Bertaut,http://dx.doi.org/10.1016/0022-3697(61)90220-7,29214,,166,12
,963,700,0.000137,0.000232,,,0.000232,0.2750131387,0.0003928759124,CuRh0.96Mg0.04O2,CuRh1-xMgxO2,0.04,CuRhO2,,"solid state reaction , air",polycrystalline,Maignan2009PRB,http://dx.doi.org/10.1103/PhysRevB.80.115103,,140.56,3,4,12,11.71333333,Bertaut,http://dx.doi.org/10.1016/0022-3697(61)90220-7,29214,,166,12
,964,1000,0.000171,0.000271,,,0.000271,0.4294795322,0.0004294795322,CuRh0.96Mg0.04O2,CuRh1-xMgxO2,0.04,CuRhO2,,"solid state reaction , air",polycrystalline,Maignan2009PRB,http://dx.doi.org/10.1103/PhysRevB.80.115103,,140.56,3,4,12,11.71333333,Bertaut,http://dx.doi.org/10.1016/0022-3697(61)90220-7,29214,,166,12
,965,300,0.0000164,0.0000997,,,0.0000997,0.1818309146,0.0006061030488,CuRh0.9Mg0.1O2,CuRh1-xMgxO2,0.1,CuRhO2,,"solid state reaction , air",polycrystalline,Maignan2009PRB,http://dx.doi.org/10.1103/PhysRevB.80.115103,,140.56,3,4,12,11.71333333,Bertaut,http://dx.doi.org/10.1016/0022-3697(61)90220-7,29214,,166,12
,966,400,0.0000196,0.000115,,,0.000115,0.2698979592,0.000674744898,CuRh0.9Mg0.1O2,CuRh1-xMgxO2,0.1,CuRhO2,,"solid state reaction , air",polycrystalline,Maignan2009PRB,http://dx.doi.org/10.1103/PhysRevB.80.115103,,140.56,3,4,12,11.71333333,Bertaut,http://dx.doi.org/10.1016/0022-3697(61)90220-7,29214,,166,12
,967,700,0.0000299,0.0001449,,,0.0001449,0.4915453846,0.0007022076923,CuRh0.9Mg0.1O2,CuRh1-xMgxO2,0.1,CuRhO2,,"solid state reaction , air",polycrystalline,Maignan2009PRB,http://dx.doi.org/10.1103/PhysRevB.80.115103,,140.56,3,4,12,11.71333333,Bertaut,http://dx.doi.org/10.1016/0022-3697(61)90220-7,29214,,166,12
,968,1000,0.0000408,0.0001682,,,0.0001682,0.6934127451,0.0006934127451,CuRh0.6Mg0.4O2,CuRh1-xMgxO2,0.1,CuRhO2,,"solid state reaction , air",polycrystalline,Maignan2009PRB,http://dx.doi.org/10.1103/PhysRevB.80.115103,,140.56,3,4,12,11.71333333,Bertaut,http://dx.doi.org/10.1016/0022-3697(61)90220-7,29214,,166,12
,969,300,0.01199,0.000165,1.45,0.0004697880418,0.000165,0.0006811926606,0.000002270642202,Ca3AlSb3,Ca3-xNaxAlSb3,0,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Zevalkink2011EES,http://dx.doi.org/10.1039/c0ee00517g,,822.88,4,7,28,29.38857143,Cordier,http://dx.doi.org/10.1039/C0EE00517G,36363,0.0004210405223,62,8
,970,400,0.005376,0.0003159,1.1,0.006750054789,0.0003159,0.007425060268,0.00001856265067,Ca3AlSb3,Ca3-xNaxAlSb3,0,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Zevalkink2011EES,http://dx.doi.org/10.1039/c0ee00517g,,822.88,4,7,28,29.38857143,Cordier,http://dx.doi.org/10.1039/C0EE00517G,36363,0.0016504329,62,8
,971,700,0.002486,0.0004118,0.745,0.06409340252,0.0004118,0.04774958488,0.00006821369268,Ca3AlSb3,Ca3-xNaxAlSb3,0,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Zevalkink2011EES,http://dx.doi.org/10.1039/c0ee00517g,,822.88,4,7,28,29.38857143,Cordier,http://dx.doi.org/10.1039/C0EE00517G,36363,0.009222113635,62,8
,972,1000,0.001127,0.0002654,0.692,0.09031748311,0.0002654,0.06249969831,0.00006249969831,Ca3AlSb3,Ca3-xNaxAlSb3,0,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Zevalkink2011EES,http://dx.doi.org/10.1039/c0ee00517g,,822.88,4,7,28,29.38857143,Cordier,http://dx.doi.org/10.1039/C0EE00517G,36363,0.03128670418,62,8
,973,300,0.000981,0.00009,1.67,0.001483271988,0.00009,0.00247706422,0.000008256880734,Ca2.97Na0.03AlSb3,Ca3-xNaxAlSb3,0.03,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Zevalkink2011EES,http://dx.doi.org/10.1039/c0ee00517g,,822.88,4,7,28,29.38857143,Cordier,http://dx.doi.org/10.1039/C0EE00517G,36363,0.004468127964,62,8
,974,400,0.000461,0.0001648,1.24,0.01900429641,0.0001648,0.02356532755,0.00005891331887,Ca2.97Na0.03AlSb3,Ca3-xNaxAlSb3,0.03,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Zevalkink2011EES,http://dx.doi.org/10.1039/c0ee00517g,,822.88,4,7,28,29.38857143,Cordier,http://dx.doi.org/10.1039/C0EE00517G,36363,0.01707368274,62,8
,975,700,0.000172,0.000248,0.84,0.2979844961,0.000248,0.2503069767,0.0003575813953,Ca2.97Na0.03AlSb3,Ca3-xNaxAlSb3,0.03,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Zevalkink2011EES,http://dx.doi.org/10.1039/c0ee00517g,,822.88,4,7,28,29.38857143,Cordier,http://dx.doi.org/10.1039/C0EE00517G,36363,0.1182170543,62,8
,976,1000,0.000172,0.0002875,0.67,0.7172531239,0.0002875,0.480559593,0.000480559593,Ca2.97Na0.03AlSb3,Ca3-xNaxAlSb3,0.03,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Zevalkink2011EES,http://dx.doi.org/10.1039/c0ee00517g,,822.88,4,7,28,29.38857143,Cordier,http://dx.doi.org/10.1039/C0EE00517G,36363,0.2117320375,62,8
,977,300,0.000589,0.0000815,1.65,0.002050393579,0.0000815,0.003383149406,0.00001127716469,Ca2.94Na0.06AlSb3,Ca3-xNaxAlSb3,0.06,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Zevalkink2011EES,http://dx.doi.org/10.1039/c0ee00517g,,822.88,4,7,28,29.38857143,Cordier,http://dx.doi.org/10.1039/C0EE00517G,36363,0.007532026547,62,8
,978,400,0.000337,0.00015,1.27,0.0210285287,0.00015,0.02670623145,0.00006676557864,Ca2.94Na0.06AlSb3,Ca3-xNaxAlSb3,0.06,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Zevalkink2011EES,http://dx.doi.org/10.1039/c0ee00517g,,822.88,4,7,28,29.38857143,Cordier,http://dx.doi.org/10.1039/C0EE00517G,36363,0.02280427113,62,8
,979,700,0.000138,0.000233,0.86,0.3202081227,0.000233,0.2753789855,0.0003933985507,Ca2.94Na0.06AlSb3,Ca3-xNaxAlSb3,0.06,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Zevalkink2011EES,http://dx.doi.org/10.1039/c0ee00517g,,822.88,4,7,28,29.38857143,Cordier,http://dx.doi.org/10.1039/C0EE00517G,36363,0.1439164139,62,8
,980,1000,0.000134,0.000262,0.698,0.7339092503,0.000262,0.5122686567,0.0005122686567,Ca2.94Na0.06AlSb3,Ca3-xNaxAlSb3,0.06,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Zevalkink2011EES,http://dx.doi.org/10.1039/c0ee00517g,,822.88,4,7,28,29.38857143,Cordier,http://dx.doi.org/10.1039/C0EE00517G,36363,0.260873284,62,8
,981,300,0.000275,0.0001126,1.59,0.008698977702,0.0001126,0.01383137455,0.00004610458182,Ca2.85Na0.15AlSb3,Ca3-xNaxAlSb3,0.15,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Zevalkink2011EES,http://dx.doi.org/10.1039/c0ee00517g,,822.88,4,7,28,29.38857143,Cordier,http://dx.doi.org/10.1039/C0EE00517G,36363,0.01674099485,62,8
,982,400,0.000187,0.000152,1.24,0.03985509746,0.000152,0.04942032086,0.0001235508021,Ca2.85Na0.15AlSb3,Ca3-xNaxAlSb3,0.15,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Zevalkink2011EES,http://dx.doi.org/10.1039/c0ee00517g,,822.88,4,7,28,29.38857143,Cordier,http://dx.doi.org/10.1039/C0EE00517G,36363,0.04209073659,62,8
,983,700,0.000122,0.000215,0.84,0.3157445355,0.000215,0.2652254098,0.0003788934426,Ca2.85Na0.15AlSb3,Ca3-xNaxAlSb3,0.15,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Zevalkink2011EES,http://dx.doi.org/10.1039/c0ee00517g,,822.88,4,7,28,29.38857143,Cordier,http://dx.doi.org/10.1039/C0EE00517G,36363,0.1666666667,62,8
,984,1000,0.000125,0.000243,0.68,0.6946941176,0.000243,0.472392,0.000472392,Ca2.85Na0.15AlSb3,Ca3-xNaxAlSb3,0.15,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Zevalkink2011EES,http://dx.doi.org/10.1039/c0ee00517g,,822.88,4,7,28,29.38857143,Cordier,http://dx.doi.org/10.1039/C0EE00517G,36363,0.2870588235,62,8
,985,300,0.000475,-0.000191,5.69,0.004049320137,0.000191,0.02304063158,0.00007680210526,Fe0.998Co0.002Si2,(Fe0.998Co0.002Si2)1-x(Y2O3)x,0,FeSi2,,"arc-melted, Ar",polycrystalline,Ito2006JAC,http://dx.doi.org/10.1016/j.jallcom.2005.04.060,,601.91,16,3,48,12.53979167,Dusausoy,http://dx.doi.org/10.1107/S0567740871003765 ,9119,0.002708352604,64,16
,986,400,0.00026,-0.000183,5.34,0.009648228176,0.000183,0.05152153846,0.0001288038462,Fe0.998Co0.002Si2,(Fe0.998Co0.002Si2)1-x(Y2O3)x,0,FeSi2,,"arc-melted, Ar",polycrystalline,Ito2006JAC,http://dx.doi.org/10.1016/j.jallcom.2005.04.060,,601.91,16,3,48,12.53979167,Dusausoy,http://dx.doi.org/10.1107/S0567740871003765 ,9119,0.007029674445,64,16
,987,700,0.000123,-0.0001806,4.9,0.03788195122,0.0001806,0.185621561,0.0002651736585,Fe0.998Co0.002Si2,(Fe0.998Co0.002Si2)1-x(Y2O3)x,0,FeSi2,,"arc-melted, Ar",polycrystalline,Ito2006JAC,http://dx.doi.org/10.1016/j.jallcom.2005.04.060,,601.91,16,3,48,12.53979167,Dusausoy,http://dx.doi.org/10.1107/S0567740871003765 ,9119,0.02833914053,64,16
,988,1000,0.0000605,-0.0000873,5.02,0.02509397122,0.0000873,0.1259717355,0.0001259717355,Fe0.998Co0.002Si2,(Fe0.998Co0.002Si2)1-x(Y2O3)x,0,FeSi2,,"arc-melted, Ar",polycrystalline,Ito2006JAC,http://dx.doi.org/10.1016/j.jallcom.2005.04.060,,601.91,16,3,48,12.53979167,Dusausoy,http://dx.doi.org/10.1107/S0567740871003765 ,9119,0.08033979783,64,16
,989,300,0.001275,-0.000318,4.59,0.005183852364,0.000318,0.02379388235,0.00007931294118,Fe0.978Co0.00196Si1.96Y0.04O0.06,(Fe0.998Co0.002Si2)1-x(Y2O3)x,2,FeSi2,,"arc-melted, Ar",polycrystalline,Ito2006JAC,http://dx.doi.org/10.1016/j.jallcom.2005.04.060,,601.91,16,3,48,12.53979167,Dusausoy,http://dx.doi.org/10.1107/S0567740871003765 ,9119,0.001250800974,64,16
,990,400,0.000563,-0.000327,4.09,0.01857478492,0.000327,0.07597087034,0.0001899271758,Fe0.978Co0.00196Si1.96Y0.04O0.06,(Fe0.998Co0.002Si2)1-x(Y2O3)x,2,FeSi2,,"arc-melted, Ar",polycrystalline,Ito2006JAC,http://dx.doi.org/10.1016/j.jallcom.2005.04.060,,601.91,16,3,48,12.53979167,Dusausoy,http://dx.doi.org/10.1107/S0567740871003765 ,9119,0.004238557848,64,16
,991,700,0.00024,-0.000287,3.95,0.06082099156,0.000287,0.2402429167,0.0003432041667,Fe0.978Co0.00196Si1.96Y0.04O0.06,(Fe0.998Co0.002Si2)1-x(Y2O3)x,2,FeSi2,,"arc-melted, Ar",polycrystalline,Ito2006JAC,http://dx.doi.org/10.1016/j.jallcom.2005.04.060,,601.91,16,3,48,12.53979167,Dusausoy,http://dx.doi.org/10.1107/S0567740871003765 ,9119,0.01801687764,64,16
,992,1000,0.000122,-0.0001008,4.21,0.01978240723,0.0001008,0.08328393443,0.00008328393443,Fe0.978Co0.00196Si1.96Y0.04O0.06,(Fe0.998Co0.002Si2)1-x(Y2O3)x,2,FeSi2,,"arc-melted, Ar",polycrystalline,Ito2006JAC,http://dx.doi.org/10.1016/j.jallcom.2005.04.060,,601.91,16,3,48,12.53979167,Dusausoy,http://dx.doi.org/10.1107/S0567740871003765 ,9119,0.04750593824,64,16
,993,300,0.0027,-0.000226,2.86,0.001984304584,0.000226,0.005675111111,0.00001891703704,Fe0.978Co0.00196Si1.96Y0.12O0.18,(Fe0.998Co0.002Si2)1-x(Y2O3)x,6,FeSi2,,"arc-melted, Ar",polycrystalline,Ito2006JAC,http://dx.doi.org/10.1016/j.jallcom.2005.04.060,,601.91,16,3,48,12.53979167,Dusausoy,http://dx.doi.org/10.1107/S0567740871003765 ,9119,0.0009479409479,64,16
,994,400,0.001495,-0.000227,2.64,0.005222357353,0.000227,0.01378702341,0.00003446755853,Fe0.978Co0.00196Si1.96Y0.12O0.18,(Fe0.998Co0.002Si2)1-x(Y2O3)x,6,FeSi2,,"arc-melted, Ar",polycrystalline,Ito2006JAC,http://dx.doi.org/10.1016/j.jallcom.2005.04.060,,601.91,16,3,48,12.53979167,Dusausoy,http://dx.doi.org/10.1107/S0567740871003765 ,9119,0.002472889429,64,16
,995,700,0.000518,-0.000222,2.96,0.0225,0.000222,0.0666,0.00009514285714,Fe0.978Co0.00196Si1.96Y0.12O0.18,(Fe0.998Co0.002Si2)1-x(Y2O3)x,6,FeSi2,,"arc-melted, Ar",polycrystalline,Ito2006JAC,http://dx.doi.org/10.1016/j.jallcom.2005.04.060,,601.91,16,3,48,12.53979167,Dusausoy,http://dx.doi.org/10.1107/S0567740871003765 ,9119,0.0111395179,64,16
,996,1000,0.000214,-0.000068,3.22,0.006710396471,0.000068,0.02160747664,0.00002160747664,Fe0.978Co0.00196Si1.96Y0.12O0.18,(Fe0.998Co0.002Si2)1-x(Y2O3)x,6,FeSi2,,"arc-melted, Ar",polycrystalline,Ito2006JAC,http://dx.doi.org/10.1016/j.jallcom.2005.04.060,,601.91,16,3,48,12.53979167,Dusausoy,http://dx.doi.org/10.1107/S0567740871003765 ,9119,0.03540953155,64,16
,997,300,0.004571,0.00047,1.54,0.009414234857,0.00047,0.01449792168,0.0000483264056,Ca5Al2Sb6,Ca5-xNaxAl2Sb6,0,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Toberer2010AFM,http://dx.doi.org/10.1002/adfm.201000970,,770.68,2,13,26,29.64153846,Yan,http://dx.doi.org/10.1039/C1JM11463H,183853,0.001039870215,55,8
,998,400,0.00409,0.000463,1.23,0.01704486453,0.000463,0.02096518337,0.00005241295844,Ca5Al2Sb6,Ca5-xNaxAl2Sb6,0,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Toberer2010AFM,http://dx.doi.org/10.1002/adfm.201000970,,770.68,2,13,26,29.64153846,Yan,http://dx.doi.org/10.1039/C1JM11463H,183853,0.001940087861,55,8
,999,700,0.002349,0.00039,0.764,0.05932679385,0.00039,0.0453256705,0.00006475095785,Ca5Al2Sb6,Ca5-xNaxAl2Sb6,0,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Toberer2010AFM,http://dx.doi.org/10.1002/adfm.201000970,,770.68,2,13,26,29.64153846,Yan,http://dx.doi.org/10.1039/C1JM11463H,183853,0.009517250295,55,8
,1000,300,0.000332,0.000193,1.49,0.02258975499,0.000193,0.03365873494,0.0001121957831,Ca4.95Na0.05Al2Sb6,Ca5-xNaxAl2Sb6,0.05,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Toberer2010AFM,http://dx.doi.org/10.1002/adfm.201000970,,770.68,2,13,26,29.64153846,Yan,http://dx.doi.org/10.1039/C1JM11463H,183853,0.01479744481,55,8
,1001,400,0.000224,0.0002199,1.2,0.07195834821,0.0002199,0.08635001786,0.0002158750446,Ca4.95Na0.05Al2Sb6,Ca5-xNaxAl2Sb6,0.05,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Toberer2010AFM,http://dx.doi.org/10.1002/adfm.201000970,,770.68,2,13,26,29.64153846,Yan,http://dx.doi.org/10.1039/C1JM11463H,183853,0.03630952381,55,8
,1002,700,0.000181,0.0002617,0.833,0.3179668973,0.0002617,0.2648664254,0.0003783806077,Ca4.95Na0.05Al2Sb6,Ca5-xNaxAl2Sb6,0.05,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Toberer2010AFM,http://dx.doi.org/10.1002/adfm.201000970,,770.68,2,13,26,29.64153846,Yan,http://dx.doi.org/10.1039/C1JM11463H,183853,0.1132828822,55,8
,1003,300,0.0000506,0.0001427,1.45,0.08326273681,0.0001427,0.1207309684,0.0004024365613,Ca4.75Na0.25Al2Sb6,Ca5-xNaxAl2Sb6,0.25,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Toberer2010AFM,http://dx.doi.org/10.1002/adfm.201000970,,770.68,2,13,26,29.64153846,Yan,http://dx.doi.org/10.1039/C1JM11463H,183853,0.09976829767,55,8
,1004,400,0.0000544,0.000161,1.16,0.1643065416,0.000161,0.1905955882,0.0004764889706,Ca4.75Na0.25Al2Sb6,Ca5-xNaxAl2Sb6,0.25,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Toberer2010AFM,http://dx.doi.org/10.1002/adfm.201000970,,770.68,2,13,26,29.64153846,Yan,http://dx.doi.org/10.1039/C1JM11463H,183853,0.1546653144,55,8
,1005,700,0.0000733,0.0002008,0.82,0.4695778791,0.0002008,0.3850538608,0.0005500769441,Ca4.75Na0.25Al2Sb6,Ca5-xNaxAl2Sb6,0.25,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Toberer2010AFM,http://dx.doi.org/10.1002/adfm.201000970,,770.68,2,13,26,29.64153846,Yan,http://dx.doi.org/10.1039/C1JM11463H,183853,0.2841646425,55,8
,1006,1000,0.0000939,0.000207,0.703,0.6491122028,0.000207,0.4563258786,0.0004563258786,Ca4.75Na0.25Al2Sb6,Ca5-xNaxAl2Sb6,0.25,Ca3AlSb3,,"solid state reaction, Ar",polycrystalline,Toberer2010AFM,http://dx.doi.org/10.1002/adfm.201000970,,770.68,2,13,26,29.64153846,Yan,http://dx.doi.org/10.1039/C1JM11463H,183853,0.3696314441,55,8
,1007,300,0.008878471482,-0.000413391,,,0.000413391,0.00577437634,0.00001924792113,Fe1.98Ti0.02O3,(Fe1-xMx)2O3,0.01,Fe2TiO3,,"solid state reaction, air",polycrystalline,Muta2002JAC,http://dx.doi.org/10.1016/S0925-8388(01)01804-7,,101.11,2,5,10,10.111,Harrison,http://dx.doi.org/10.2138/​am.2010.3402,168009,,2,2
,1008,400,0.004919056918,-0.000402826,,,0.000402826,0.01319511353,0.00003298778383,Fe1.98Ti0.02O3,(Fe1-xMx)2O3,0.01,Fe2TiO3,,"solid state reaction, air",polycrystalline,Muta2002JAC,http://dx.doi.org/10.1016/S0925-8388(01)01804-7,,101.11,2,5,10,10.111,Harrison,http://dx.doi.org/10.2138/​am.2010.3402,168009,,2,2
,1009,700,0.001797268152,-0.000370393,,,0.000370393,0.05343314073,0.00007633305818,Fe1.98Ti0.02O3,(Fe1-xMx)2O3,0.01,Fe2TiO3,,"solid state reaction, air",polycrystalline,Muta2002JAC,http://dx.doi.org/10.1016/S0925-8388(01)01804-7,,101.11,2,5,10,10.111,Harrison,http://dx.doi.org/10.2138/​am.2010.3402,168009,,2,2
,1010,1000,0.001381087662,-0.000371867,,,0.000371867,0.1001276527,0.0001001276527,Fe1.98Ti0.02O3,(Fe1-xMx)2O3,0.01,Fe2TiO3,,"solid state reaction, air",polycrystalline,Muta2002JAC,http://dx.doi.org/10.1016/S0925-8388(01)01804-7,,101.11,2,5,10,10.111,Harrison,http://dx.doi.org/10.2138/​am.2010.3402,168009,,2,2
,1011,300,0.00376396903,-0.000366462,7.82,0.001368757006,0.000366462,0.01070367979,0.00003567893263,Fe1.96Ti0.04O3,(Fe1-xMx)2O3,0.02,Fe2TiO3,,"solid state reaction, air",polycrystalline,Muta2002JAC,http://dx.doi.org/10.1016/S0925-8388(01)01804-7,,101.11,2,5,10,10.111,Harrison,http://dx.doi.org/10.2138/​am.2010.3402,168009,2.486899795,2,2
